fotmob_id,nom_fotmob,volume_course,score_volume,pressing,score_pressing,recuperation,score_recuperation,distance_90_reelle,sprints_90_reels,source,relentless,styles_ea
852071,Juan Hernández,Haut,0.709,Haut,0.731,Bas,0.139,,,estime EA,,Acrobatic|Quick Step
1314412,Romulo Cruz,Moyen,0.582,Haut,0.67,Bas,0.187,,,estime EA,,Enforcer|Finesse Shot|First Touch|Gamechanger|Press Proven
586388,Aleksandr Golovin,Haut,0.826,Haut,0.875,Haut,0.721,11375,15.1,mesure FotMob,,Finesse Shot|First Touch|Incisive Pass|Technical
179410,Idrissa Gana Gueye,Haut,0.764,Moyen,0.57,Haut,0.676,,,estime EA,,Aerial Fortress|Intercept|Slide Tackle
1031656,Maxi Araújo,Bas,0.321,Haut,0.745,Haut,0.911,10140,12.7,mesure FotMob,,Aerial Fortress|Long Throw|Rapid
291399,Abdülkerim Bardakci,Bas,0.113,Bas,0.257,Moyen,0.512,9427,6.3,mesure FotMob,,Aerial Fortress|Anticipate|Bruiser|Intercept|Long Ball Pass|Precision Header|Slide Tackle
980793,Khéphren Thuram-Ulien,Haut,0.775,Bas,0.278,Moyen,0.601,11193,6.8,mesure FotMob,oui,Pinged Pass|Press Proven|Relentless
178732,Lukasz Skorupski,Bas,-0.164,Bas,0.046,Bas,0.248,,,estime EA,,Far Throw
1254166,Alejandro Balde,Moyen,0.43,Haut,0.806,Bas,0.32,10393,13.7,mesure FotMob,,Anticipate|Jockey|Quick Step
1325998,Iván Fresneda,Haut,0.856,Haut,0.949,Moyen,0.336,11470,16.5,mesure FotMob,,Block|First Touch
1311946,Jochem Ritmeester van de Kamp,Haut,0.764,Haut,0.661,Moyen,0.582,,,estime EA,,Jockey|Slide Tackle
940743,Daniel Vivian,Bas,0.326,Moyen,0.54,Haut,0.749,10156,9.8,mesure FotMob,,Intercept|Long Ball Pass
1015183,Mohammed Ihattaren,Moyen,0.527,Moyen,0.424,Bas,0.173,,,estime EA,,Technical
291635,Pedro Bigas,Moyen,0.582,Moyen,0.406,Moyen,0.462,,,estime EA,,Aerial Fortress|Bruiser|Long Ball Pass|Precision Header
1414859,Samuel Aghehowa,Moyen,0.618,Moyen,0.603,Bas,0.04,,,estime EA,,Enforcer|Precision Header
1002618,Ander Barrenetxea,Moyen,0.618,Haut,0.664,Haut,0.862,,,estime EA,,Technical
640123,Antonio Martinez,Moyen,0.618,Moyen,0.512,Moyen,0.385,,,estime EA,,Chip Shot|Enforcer|Finesse Shot
612863,Frank Anguissa,Haut,0.857,Moyen,0.387,Haut,0.737,11472,7.7,mesure FotMob,oui,Aerial Fortress|Precision Header|Press Proven|Relentless
857269,Gleison Bremer,Bas,0.325,Bas,0.235,Moyen,0.636,10156,6.3,mesure FotMob,,Aerial Fortress|Block|Bruiser|Long Ball Pass|Precision Header
684981,Aaron Martin Caricol,Haut,0.745,Moyen,0.593,Bas,0.278,,,estime EA,,Anticipate|Dead Ball|Intercept|Whipped Pass
890232,Baris Alper Yilmaz,Bas,0.273,Haut,0.879,Bas,0.245,10054,14.3,mesure FotMob,oui,Aerial Fortress|Bruiser|Enforcer|Low Driven Shot|Quick Step|Rapid|Relentless
620026,Hee-Chan Hwang,Moyen,0.473,Moyen,0.657,Bas,0.149,,,estime EA,,
1073742,Julio Enciso,Moyen,0.382,Moyen,0.529,Bas,0.179,,,estime EA,,Technical
1237856,Patrick Sequeira,Bas,-0.273,Bas,-0.129,Moyen,0.609,,,estime EA,,
1321124,Rome Owusu-Oduro,Bas,-0.091,Bas,-0.036,Moyen,0.527,,,estime EA,,Cross Claimer|Far Reach
1106742,Sergio Carreira,Moyen,0.655,Moyen,0.648,Bas,0.238,,,estime EA,,
1506480,Yarek Gasiorowski,Bas,0.18,Moyen,0.446,Bas,0.296,9849,8.7,mesure FotMob,,
952528,Adrián De La Fuente,Moyen,0.636,Moyen,0.549,Bas,0.235,,,estime EA,,Intercept|Long Ball Pass
681213,Ionut Radu,Bas,-0.145,Bas,0.064,Haut,0.67,,,estime EA,,Cross Claimer
391058,José Gayà,Haut,0.727,Haut,0.688,Moyen,0.66,,,estime EA,,Anticipate|Technical
1451265,Malick Diouf,Haut,0.691,Haut,0.663,Moyen,0.552,,,estime EA,,
992060,Tom Krauss,Haut,0.895,Haut,0.794,Haut,0.985,,,estime EA,oui,Block|Relentless|Slide Tackle
1107910,Valentino Livramento,Moyen,0.557,Haut,0.999,Moyen,0.588,10642,21.0,mesure FotMob,,Jockey
1047676,Yéremi Pino,Moyen,0.527,Moyen,0.597,Moyen,0.446,,,estime EA,,Rapid
814663,Alejandro Catena,Haut,0.691,Moyen,0.52,Moyen,0.36,,,estime EA,,Aerial Fortress|Long Ball Pass
479020,Ayoze Pérez,Bas,0.33,Moyen,0.557,Bas,0.183,10178,10.2,mesure FotMob,,Acrobatic|Gamechanger|Incisive Pass|Low Driven Shot|Technical
178899,Ertugrul Taskiran,Bas,-0.236,Bas,0.027,Bas,0.329,,,estime EA,,Far Throw
774448,Ferdi Kadioglu,Haut,0.859,Haut,0.922,Moyen,0.393,,,estime EA,oui,First Touch|Jockey|Quick Step|Rapid|Relentless|Whipped Pass
282462,Íñigo Ruíz de Galarreta,Haut,0.771,Bas,0.085,Haut,0.991,11181,3.3,mesure FotMob,,Press Proven
689065,Alexis Claude,Moyen,0.618,Moyen,0.634,Moyen,0.62,,,estime EA,,Technical
1075457,Chuchu Ramírez,Moyen,0.636,Moyen,0.631,Bas,0.125,,,estime EA,,
1486541,Forzan Assan Ouedraogo,Bas,0.309,Moyen,0.49,Moyen,0.423,,,estime EA,,Inventive|Technical
601145,Habibou Mouhamadou Diallo,Moyen,0.564,Moyen,0.52,Bas,0.055,,,estime EA,,Aerial Fortress
1130991,Isaac Romero,Moyen,0.582,Moyen,0.609,Bas,0.236,,,estime EA,,
1249284,Jon Aramburu,Moyen,0.655,Moyen,0.577,Haut,0.957,,,estime EA,,
360918,Jonny Otto,Moyen,0.564,Moyen,0.581,Haut,0.753,,,estime EA,,
1051411,Kacper Kozlowski,Moyen,0.618,Moyen,0.624,Moyen,0.577,,,estime EA,,Inventive|Technical
424380,Samet Akaydin,Moyen,0.545,Moyen,0.371,Haut,0.847,,,estime EA,,Aerial Fortress
935550,Torbjørn Heggem,Haut,0.709,Moyen,0.589,Moyen,0.397,,,estime EA,,Anticipate
1230287,Dorgeles Nene,Moyen,0.564,Haut,0.714,Moyen,0.565,,,estime EA,,Quick Step
305679,Emre Kilinç,Haut,0.764,Haut,0.712,Haut,0.701,,,estime EA,,
1187734,Flavien Boyomo,Haut,0.727,Moyen,0.616,Moyen,0.536,,,estime EA,,Long Ball Pass
638010,Isi Palazón,Moyen,0.636,Haut,0.712,Moyen,0.333,,,estime EA,,First Touch|Rapid
1121170,Ransford Königsdörffer,Moyen,0.618,Haut,0.705,Bas,0.019,,,estime EA,,Acrobatic|Rapid
530468,Antonio Sivera,Bas,0.036,Bas,0.198,Moyen,0.384,,,estime EA,,Cross Claimer|Footwork
1565010,Arthur Avom,Haut,0.745,Moyen,0.613,Haut,0.904,,,estime EA,,
873568,Bilal Bayazit,Bas,-0.364,Bas,-0.318,Bas,0.222,,,estime EA,,Far Reach|Long Ball Pass
592910,Dimitrios Limnios,Moyen,0.509,Moyen,0.59,Moyen,0.447,,,estime EA,,Technical
1067256,Djordje Petrovic,Bas,-0.055,Bas,-0.022,Bas,0.303,,,estime EA,,Footwork
1202070,Isak Steiner Jensen,Moyen,0.636,Haut,0.671,Moyen,0.559,,,estime EA,,Quick Step
1323827,Jon Gorrotxategi,Haut,0.909,Haut,0.669,Haut,0.862,,,estime EA,,
1112072,Jon Pacheco,Bas,0.327,Bas,0.202,Moyen,0.359,,,estime EA,,
1280020,Julen Agirrezabala,Bas,-0.255,Bas,-0.204,Moyen,0.334,,,estime EA,,Cross Claimer
1016132,Kouadio Koné,Haut,0.914,Haut,0.832,Haut,0.752,,,estime EA,oui,Pinged Pass|Power Shot|Relentless|Technical
1220269,Maximilien Balard,Moyen,0.618,Moyen,0.502,Haut,0.726,,,estime EA,,Long Ball Pass|Pinged Pass
402419,Przemyslaw Frankowski,Haut,0.691,Haut,0.744,Haut,0.692,,,estime EA,,Long Throw|Quick Step|Rapid|Whipped Pass
1060604,Abner,Moyen,0.527,Moyen,0.597,Bas,0.112,,,estime EA,,Whipped Pass
873270,Anastasios Douvikas,Moyen,0.655,Haut,0.689,Bas,0.008,,,estime EA,,Acrobatic
1286190,Anselmo MacNulty,Moyen,0.6,Moyen,0.484,Bas,0.24,,,estime EA,,Block
1392779,Etta Eyong,Bas,0.073,Bas,0.283,Bas,0.292,,,estime EA,,Jockey|Slide Tackle
802329,Gaizka Larrazabal,Haut,0.727,Haut,0.698,Moyen,0.475,,,estime EA,,Intercept|Jockey|Quick Step|Rapid|Whipped Pass
698653,Igor Zubeldia,Haut,0.673,Moyen,0.605,Moyen,0.336,,,estime EA,,Aerial Fortress|Bruiser|Intercept
846966,Javier Puado,Haut,0.914,Haut,0.852,Bas,0.146,,,estime EA,oui,Precision Header|Quick Step|Rapid|Relentless
1281461,José Ángel Carmona,Moyen,0.618,Moyen,0.624,Haut,0.925,,,estime EA,,Intercept
950545,Oihan Sancet,Moyen,0.447,Bas,0.274,Moyen,0.338,10439,7.0,mesure FotMob,,Finesse Shot|First Touch|Precision Header|Technical
1098366,Ricard Sánchez,Haut,0.709,Haut,0.711,Moyen,0.473,,,estime EA,,Rapid
958640,Akor Adams,Moyen,0.582,Moyen,0.589,Bas,0.024,,,estime EA,,Enforcer|Finesse Shot
1102732,Ferrán Jutglà,Moyen,0.618,Moyen,0.644,Bas,0.144,,,estime EA,,Finesse Shot|Gamechanger|Low Driven Shot
623698,In-Beom Hwang,Haut,0.836,Moyen,0.579,Haut,0.838,,,estime EA,,Inventive|Pinged Pass|Press Proven
1393672,Jean Bahoya,Moyen,0.473,Haut,0.708,Haut,0.691,,,estime EA,,Technical
940976,Kang-In Lee,Moyen,0.6,Moyen,0.596,Bas,0.175,,,estime EA,,Dead Ball|Inventive|Technical|Whipped Pass
299358,Mame Baba Thiam,Moyen,0.473,Moyen,0.515,Bas,0.101,,,estime EA,,Finesse Shot|Precision Header|Whipped Pass
1047671,Vini Souza,Haut,0.673,Moyen,0.513,Haut,0.932,,,estime EA,,Aerial Fortress|Press Proven|Slide Tackle
1666494,Christ Inao Oulaï,Moyen,0.509,Moyen,0.57,Haut,0.921,,,estime EA,,
1200721,Facundo Cáseres,Moyen,0.582,Moyen,0.517,Haut,0.713,,,estime EA,,
921825,Jon Moncayola,Moyen,0.618,Moyen,0.491,Moyen,0.476,,,estime EA,,Slide Tackle
1539619,Juma Bah,Moyen,0.473,Moyen,0.372,Haut,0.743,,,estime EA,,
1570655,Luis Fernando,Moyen,0.418,Moyen,0.503,Bas,0.318,,,estime EA,,
1052330,Manuel Sánchez,Moyen,0.618,Moyen,0.563,Moyen,0.603,,,estime EA,,Block
1323897,Marc Pubill,Haut,0.665,Moyen,0.483,Moyen,0.561,10868,9.4,mesure FotMob,oui,Aerial Fortress|Block|Bruiser|Relentless
1553099,Mikel Jauregizar,Haut,0.799,Bas,0.169,Haut,0.909,11263,5.5,mesure FotMob,oui,Relentless
1227326,Pablo,Moyen,0.527,Moyen,0.547,Moyen,0.495,,,estime EA,,
1580528,Raúl Asencio,Bas,0.086,Moyen,0.338,Bas,0.084,8633,6.5,mesure FotMob,,
1310480,Sergi Altimira,Moyen,0.636,Moyen,0.397,Haut,0.979,,,estime EA,,
869364,Tommie van de Looi,Moyen,0.618,Moyen,0.573,Moyen,0.559,,,estime EA,,Aerial Fortress
1044194,Vinícius,Moyen,0.455,Moyen,0.558,Moyen,0.62,,,estime EA,,
863858,Yusuf Sari,Moyen,0.582,Haut,0.741,Bas,0.116,,,estime EA,,Finesse Shot|Quick Step|Rapid
952095,Óscar Mingueza,Haut,0.764,Haut,0.692,Moyen,0.407,,,estime EA,,Bruiser|Long Ball Pass|Long Throw
1113785,Hannibal Mejbri,Haut,0.909,Haut,0.709,Haut,0.897,,,estime EA,,
474589,José Giménez,Bas,0.156,Bas,0.259,Haut,0.688,9734,6.5,mesure FotMob,,Long Ball Pass|Precision Header|Slide Tackle
411605,Mehmet Umut Nayir,Moyen,0.582,Moyen,0.426,Bas,0.053,,,estime EA,,Aerial Fortress|Precision Header
575855,Michal Nalepa,Haut,0.691,Moyen,0.581,,,,,estime EA,,
940443,Nabili Touaizi,Moyen,0.345,Moyen,0.555,Bas,0.316,,,estime EA,,Gamechanger|Technical
433677,Ui-Jo Hwang,Moyen,0.636,Moyen,0.621,Bas,0.006,,,estime EA,,Finesse Shot|Gamechanger|Press Proven
178893,Veysel Sari,Moyen,0.545,Bas,0.157,Moyen,0.378,,,estime EA,,Bruiser|Intercept|Slide Tackle
361712,Adam Dzwigala,Moyen,0.545,Moyen,0.483,Haut,0.887,,,estime EA,,Intercept
665188,Albert Gudmundsson,Moyen,0.564,Haut,0.693,Bas,0.032,,,estime EA,,
640231,Antonio Raillo,Haut,0.891,Moyen,0.367,Bas,0.208,,,estime EA,,Aerial Fortress|Intercept|Precision Header
712040,Bahadir Han Güngördü,Bas,-0.309,Bas,-0.286,Moyen,0.421,,,estime EA,,Cross Claimer|Far Throw
395914,Charalambos Lykogiannis,Moyen,0.491,Moyen,0.512,Moyen,0.419,,,estime EA,,
882163,Chukwubuike Adamu,Moyen,0.618,Moyen,0.644,Haut,0.713,,,estime EA,,Rapid
421365,Djené,Moyen,0.6,Moyen,0.525,Moyen,0.425,,,estime EA,,Long Throw|Slide Tackle
1524671,Francisco Chissumba,Haut,0.673,Haut,0.676,Haut,0.88,,,estime EA,,
1413847,Gonzalo García,Moyen,0.473,Moyen,0.464,Bas,0.048,,,estime EA,,
875672,Hamed Traorè,Moyen,0.509,Moyen,0.61,Moyen,0.587,,,estime EA,,Technical
891469,Ugurcan Yazgili,Moyen,0.382,Bas,0.305,Haut,0.801,,,estime EA,,Intercept
1186553,Alexsandro Ribeiro,Moyen,0.582,Moyen,0.395,Haut,0.913,,,estime EA,,Aerial Fortress|Anticipate|Block|Intercept
1210647,Beñat Turrientes,Moyen,0.655,Moyen,0.526,Haut,0.905,,,estime EA,,
1005366,Bünyamin Balci,Haut,0.691,Moyen,0.602,Moyen,0.645,,,estime EA,,Block|Slide Tackle
1116734,Gabriel Veiga,Moyen,0.564,Moyen,0.561,Haut,0.751,,,estime EA,,First Touch|Gamechanger|Low Driven Shot
316544,Irfan Kahveci,Moyen,0.509,Moyen,0.549,Haut,0.83,,,estime EA,,Finesse Shot|First Touch|Incisive Pass|Power Shot|Technical|Whipped Pass
201102,Jonathan Buatu,Haut,0.709,Moyen,0.467,Bas,0.149,,,estime EA,,Anticipate|Long Ball Pass
335444,Robin Yalcin,Moyen,0.473,Moyen,0.423,Bas,0.108,,,estime EA,,Long Ball Pass
820537,Tayyip Talha Sanuç,Moyen,0.509,Bas,0.316,Bas,0.274,,,estime EA,,Bruiser|Precision Header
815997,Thalisson,Moyen,0.527,Moyen,0.485,Moyen,0.36,,,estime EA,,Block
1644278,Alexander Røssing,Bas,-0.073,Bas,0.296,Moyen,0.556,,,estime EA,,Technical
637756,Carles Alena,Moyen,0.382,Moyen,0.417,Moyen,0.393,,,estime EA,,Inventive|Technical
310289,Guilherme,Haut,0.873,Haut,0.766,Bas,0.226,,,estime EA,,Bruiser|Dead Ball|Intercept|Long Ball Pass|Whipped Pass
523749,Jae-Sung Lee,Haut,0.968,Haut,0.823,Moyen,0.589,,,estime EA,oui,Aerial Fortress|Finesse Shot|Intercept|Precision Header|Relentless
1037537,Jesús Areso,Bas,0.318,Haut,0.86,Moyen,0.521,10138,14.1,mesure FotMob,,Slide Tackle
435902,Joao Camacho,Moyen,0.618,Moyen,0.654,,,,,estime EA,,
797901,Jorge de Frutos,Haut,0.709,Haut,0.69,Bas,0.142,,,estime EA,,First Touch|Quick Step
896402,José Copete,Moyen,0.455,Moyen,0.345,Bas,0.231,,,estime EA,,Block
1460534,Junior Kroupi,Moyen,0.418,Moyen,0.584,Bas,0.072,,,estime EA,,Finesse Shot|Incisive Pass
1107280,Pape Sarr,Haut,0.809,Moyen,0.567,Haut,0.875,11321,10.5,mesure FotMob,,
992071,Ridvan Yilmaz,Moyen,0.636,Haut,0.763,Moyen,0.427,,,estime EA,,Quick Step|Rapid|Whipped Pass
309353,Seba Pérez,Moyen,0.564,Moyen,0.48,Moyen,0.522,,,estime EA,,Long Ball Pass|Press Proven|Slide Tackle
1071102,Adriano,Moyen,0.364,Bas,0.329,Bas,0.272,,,estime EA,,
776151,Ben White,Moyen,0.584,Haut,0.736,Moyen,0.358,10712,12.7,mesure FotMob,,Block
784246,Daniel Raba,Bas,0.291,Moyen,0.462,Moyen,0.632,,,estime EA,,Incisive Pass|Technical
1199959,Equi Fernández,Haut,0.997,Bas,0.29,Haut,0.953,12329,6.5,mesure FotMob,,Anticipate|Bruiser|Long Ball Pass|Press Proven
839232,Fernando Calero,Bas,0.182,Bas,0.266,Bas,0.298,,,estime EA,,Bruiser
522234,Gerard Gumbau,Moyen,0.455,Bas,0.212,Moyen,0.633,,,estime EA,,Dead Ball
1131957,Jon Olasagasti,Haut,0.745,Moyen,0.552,Moyen,0.577,,,estime EA,,
1605720,Mootaz Nourani,Bas,0.255,Moyen,0.387,,,,,estime EA,,Technical
1035208,Victor Okoh Boniface,Bas,0.273,Moyen,0.363,,,,,estime EA,,Aerial Fortress|Enforcer|Power Shot
213501,Álvaro Morata,Haut,0.859,Haut,0.83,Bas,0.16,,,estime EA,oui,Enforcer|Finesse Shot|Rapid|Relentless
1079065,Arda Kizildag,Moyen,0.455,Bas,0.304,Bas,0.293,,,estime EA,,Precision Header|Slide Tackle
1298907,Cristhian Mosquera,Bas,0.241,Moyen,0.397,Moyen,0.425,10010,8.3,mesure FotMob,,Intercept
182917,David de Gea,Bas,-0.182,Bas,-0.002,Bas,0.234,,,estime EA,,Far Throw|Footwork
950417,Güven Yalcin,Moyen,0.436,Moyen,0.541,Bas,0.058,,,estime EA,,
1328820,Hyun-Ju Lee,Moyen,0.564,Moyen,0.642,Bas,0.135,,,estime EA,,
1286950,Jankat Yilmaz,Bas,-0.345,Bas,-0.27,Moyen,0.587,,,estime EA,,
1693546,Mohamed Meïté,Moyen,0.364,Moyen,0.369,Bas,0.052,,,estime EA,,Enforcer
774237,Willum Willumsson,Haut,1,Moyen,0.636,,,,,estime EA,oui,Relentless
1184694,Alberto Moleiro,Haut,0.797,Haut,0.884,Bas,0.211,11262,14.6,mesure FotMob,,First Touch|Incisive Pass|Technical
1334767,Andrés Lopez,Moyen,0.364,Bas,0.278,Haut,0.774,,,estime EA,,
1398327,Baran Gezek,Bas,0.127,Bas,0.142,Haut,0.837,,,estime EA,,
1300864,Eyüp Aydin,Moyen,0.509,Moyen,0.478,,,,,estime EA,,Long Ball Pass
442593,Kiki Afonso,Moyen,0.6,Haut,0.677,Haut,0.859,,,estime EA,,
848568,Pape Guèye,Moyen,0.564,Moyen,0.612,Bas,0.191,,,estime EA,,Precision Header
1072200,Rodrigo Riquelme,Moyen,0.527,Moyen,0.648,Moyen,0.603,,,estime EA,,Technical
949673,Woo-Yeong Jeong,Moyen,0.636,Moyen,0.641,Moyen,0.37,,,estime EA,,Technical
1053676,Abdoulaye N'Diaye,Moyen,0.418,Moyen,0.371,Moyen,0.572,,,estime EA,,Jockey|Slide Tackle
1403350,Andreas-Richardos Ntoi,Moyen,0.509,Moyen,0.407,Moyen,0.545,,,estime EA,,
1324871,Ben Gannon Doak,Moyen,0.455,Haut,0.69,,,,,estime EA,,Quick Step
823592,Oladapo Afolayan,Moyen,0.582,Haut,0.68,,,,,estime EA,,Technical
1401248,Rémy Lascary,Moyen,0.418,Moyen,0.523,Bas,0.252,,,estime EA,,
1435689,Semih Kilicsoy,Moyen,0.527,Moyen,0.597,Bas,0.045,,,estime EA,,
1116778,Szymon Wlodarczyk,Moyen,0.636,Moyen,0.539,Bas,0.016,,,estime EA,,
1122478,Ángel Algobia,Moyen,0.473,Bas,0.311,Moyen,0.576,,,estime EA,,
629594,Alfonso Pedraza,Moyen,0.531,Haut,0.899,Haut,0.782,10595,14.7,mesure FotMob,,Anticipate|Block
750027,Brahim Díaz,Moyen,0.505,Haut,0.835,Moyen,0.385,10548,14.2,mesure FotMob,,First Touch|Incisive Pass|Technical|Tiki Taka
1159229,Claudio Mendes,Bas,0.2,Moyen,0.538,,,,,estime EA,,Rapid
627223,Daniel Agyei,Moyen,0.655,Haut,0.75,Bas,0.074,,,estime EA,,
1413843,Gilberto Batista,Moyen,0.545,Moyen,0.452,Moyen,0.356,,,estime EA,,
602095,Gökhan Sazdagi,Moyen,0.6,Moyen,0.545,Haut,0.923,,,estime EA,,Intercept|Whipped Pass
1184777,Jofre Carreras,Moyen,0.436,Moyen,0.541,Moyen,0.341,,,estime EA,,Rapid
477472,José Luis Morales,Moyen,0.545,Moyen,0.594,Haut,0.804,,,estime EA,,Power Shot|Rapid
1199722,Max Svensson,Moyen,0.655,Moyen,0.658,,,,,estime EA,,
1044355,Stefán Sigurdarson,Bas,0.273,Moyen,0.343,Bas,0.114,,,estime EA,,
980288,Thomas Leon Keller,Bas,0.255,Moyen,0.356,,,,,estime EA,,
955627,Yalçin Kayan,Moyen,0.6,Moyen,0.535,Haut,0.852,,,estime EA,,Long Ball Pass
926643,Alfon González,Moyen,0.655,Moyen,0.648,Bas,0.111,,,estime EA,,
1355552,Alisson Santos,Moyen,0.527,Moyen,0.638,Haut,0.848,,,estime EA,,
540073,Gian-Luca Waldschmidt,Moyen,0.491,Moyen,0.532,Bas,0.109,,,estime EA,,Finesse Shot
938521,Halil Dervisoglu,Moyen,0.473,Moyen,0.504,Moyen,0.381,,,estime EA,,Low Driven Shot|Press Proven
1085809,Hyeok-Kyu Kwon,Haut,0.818,Moyen,0.632,Bas,0.218,,,estime EA,,
1140003,Ilya Zabarnyi,Moyen,0.6,Moyen,0.606,Bas,0.318,,,estime EA,,Aerial Fortress|Intercept|Jockey|Long Ball Pass
719018,Kubilay Kanatsizkus,Moyen,0.527,Moyen,0.485,Bas,0.187,,,estime EA,,Enforcer|Precision Header
571379,Marnon-Thomas Busch,Moyen,0.6,Haut,0.687,Moyen,0.476,,,estime EA,,
1286471,Roger Brugué,Haut,0.782,Haut,0.821,Bas,0.061,,,estime EA,,Low Driven Shot|Precision Header|Quick Step|Rapid
907495,Stanley N'Soki,Moyen,0.636,Moyen,0.56,Haut,0.814,,,estime EA,,
1315351,Taha Altikardes,Moyen,0.545,Moyen,0.432,Moyen,0.515,,,estime EA,,
977421,Çagtay Kurukalip,Moyen,0.345,Moyen,0.545,Haut,0.766,,,estime EA,,
1210344,Anil Yasar,Moyen,0.509,Moyen,0.387,,,,,estime EA,,
282692,Cristian Portu,Moyen,0.636,Haut,0.682,Bas,0.016,,,estime EA,,
1124533,Kilian Sildillia,Moyen,0.545,Moyen,0.523,Haut,0.807,,,estime EA,,Long Throw
828159,Min-Jae Kim,Bas,0.306,Moyen,0.409,Haut,0.739,10115,8.4,mesure FotMob,,Aerial Fortress|Block|Intercept|Long Ball Pass|Slide Tackle
1092015,Oguz Aydin,Haut,0.727,Haut,0.759,Haut,0.676,,,estime EA,,Finesse Shot|Gamechanger|Technical|Whipped Pass
1202587,Ramon Terrats,Moyen,0.618,Moyen,0.451,Moyen,0.57,,,estime EA,,
1125999,Yusuf Barasi,Moyen,0.527,Moyen,0.597,,,,,estime EA,,
1112511,Alejandro Francés,Haut,0.691,Moyen,0.653,Haut,0.719,,,estime EA,,Long Ball Pass|Slide Tackle
956736,Derry Murkin,Haut,0.818,Haut,0.775,Moyen,0.407,,,estime EA,,Intercept
1511063,Jan Ziólkowski,Moyen,0.473,Moyen,0.392,Haut,0.944,,,estime EA,,
518525,Mariano Diaz,Moyen,0.509,Moyen,0.499,,,,,estime EA,,
526968,Pacha Espino,Haut,0.873,Haut,0.786,Haut,0.966,,,estime EA,,Bruiser
724909,Radoslaw Majecki,Bas,-0.309,Bas,-0.236,Moyen,0.365,,,estime EA,,
1419969,Rodrigo Mendoza,Bas,0.291,Moyen,0.371,Moyen,0.53,,,estime EA,,
1256478,Adrià Altimira,Moyen,0.636,Moyen,0.59,,,,,estime EA,,Long Ball Pass
644722,Bahadir Öztürk,Moyen,0.582,Bas,0.182,,,,,estime EA,,Aerial Fortress
925345,Hyun-Seok Hong,Moyen,0.618,Moyen,0.624,,,,,estime EA,,
1427828,Javi Hernandez,Bas,0.327,Moyen,0.487,,,,,estime EA,,
1617146,Jorge Cabello,Moyen,0.509,Moyen,0.488,Bas,0.077,,,estime EA,,
1098365,Jorge Herrando,Moyen,0.473,Bas,0.321,Bas,0.193,,,estime EA,,
912286,Lionel Mpasi-Nzau,Bas,-0.345,Bas,-0.087,Moyen,0.505,,,estime EA,,Deflector|Far Throw
437329,Mbwana Samatta,Moyen,0.527,Moyen,0.547,Bas,0.05,,,estime EA,,
1576040,Mustafa Hekimoglu,Moyen,0.6,Moyen,0.565,,,,,estime EA,,Chip Shot
888745,Nicolas-Gerrit Kühn,Haut,0.764,Haut,0.814,Moyen,0.346,,,estime EA,,Quick Step|Technical
1044472,Nökkvi Thorisson,Bas,0.182,Bas,0.276,Bas,0.035,,,estime EA,,
1237455,Pablo Cunat,Bas,-0.2,Bas,-0.243,Haut,0.851,,,estime EA,,Footwork
1167529,Rafael Obrador,Moyen,0.564,Moyen,0.632,Bas,0.18,,,estime EA,,
616544,Íñigo Lekue,Haut,0.745,Haut,0.695,Haut,0.774,,,estime EA,,Anticipate|Whipped Pass
1669441,Christ-Owen Kouassi,Haut,0.745,Moyen,0.573,,,,,estime EA,,Jockey
822236,Dennis Tørset Johnsen,Haut,0.673,Haut,0.798,,,,,estime EA,,Quick Step|Rapid
860975,Joseph Willock,Moyen,0.617,Haut,0.921,Haut,0.66,10778,15.1,mesure FotMob,,Finesse Shot
1418816,Kaua,Bas,0.003,Bas,0.027,Haut,0.696,4876,0.0,mesure FotMob,,
317564,Kepa Arrizabalaga,Bas,-0.091,Bas,-0.057,Bas,0.282,,,estime EA,,Footwork
1188625,Serdar Saatci,Bas,0.327,Moyen,0.467,,,,,estime EA,,
693736,Unai Elgezabal,Haut,0.673,Moyen,0.401,Bas,0.091,,,estime EA,,Aerial Fortress|Long Ball Pass
75307,Daniel Parejo,Moyen,0.509,Bas,0.204,Haut,0.757,,,estime EA,,Aerial Fortress|Dead Ball|Long Ball Pass|Pinged Pass|Press Proven
574624,Enrique Barja,Moyen,0.345,Moyen,0.504,Bas,0.181,,,estime EA,,Technical
850962,Hákon Rafn Valdimarsson,Bas,-0.091,Bas,-0.24,Bas,0.279,,,estime EA,,
1131992,Jakub Kaluzinski,Moyen,0.564,Moyen,0.459,Haut,0.836,,,estime EA,,Long Ball Pass
1108328,Kazimcan Karatas,Moyen,0.564,Moyen,0.551,Haut,0.755,,,estime EA,,Long Throw|Slide Tackle
1080917,Omar Traoré,Haut,0.818,Haut,0.795,Moyen,0.395,,,estime EA,,Rapid
903995,Tarik Cetin,Bas,-0.218,Bas,-0.28,,,,,estime EA,,
636570,Álvaro Odriozola,Moyen,0.6,Moyen,0.494,,,,,estime EA,,
73409,Ørjan Håskjold Nyland,Bas,-0.127,Bas,0.02,Bas,0.22,,,estime EA,,Far Throw|Footwork
997497,Ali Kol,Moyen,0.473,Moyen,0.555,Haut,0.983,,,estime EA,,
1282765,Bertug Yildirim,Moyen,0.491,Moyen,0.4,Moyen,0.362,,,estime EA,,
1367987,Damian Rodriguez,Moyen,0.618,Moyen,0.593,,,,,estime EA,,
1300653,Demir Tiknaz,Haut,0.727,Moyen,0.555,Haut,0.917,,,estime EA,,
