fotmob_id,nom,club,poste,age,pays,numero,ovr_carte,minutes_saison,_note
1125079,Wessel Speel,Shelbourne,Gardien,,,,,540,
1808732,Wiktor Makowski,Slough Town,Buteur,,,,,105,"nom seul, non confirme"
724407,Wilfrid Jolivet,FC Perigny,Lateral,,,,,90,
1587849,Will Brook,Shrewsbury Town,Gardien,22,ENG,12,,210,"nom seul, non confirme"
909462,Will Dawes,Weston Super Mare,Ailier,,,,,63,
1119804,Will Jenkins,South Shields,Ailier,,,,,89,"nom seul, non confirme"
1431071,Will Lancaster,Gainsborough,Defenseur central,,,,,120,
465705,Will-Césaire Matimbou,Istres,Gardien,,,,,180,
611835,Willan Jacques,AS Gosier,Ailier,,,,,69,"nom seul, non confirme"
1400760,Willi Reincke,BFC Dynamo,Ailier,,,,,64,
1041667,William Baku,St Maur Lusitanos,Milieu relayeur,,,,,84,"nom seul, non confirme"
184074,William Pau,Marcquois,Lateral,,,,,82,plusieurs candidats
1691039,Willy Chatiliez,SD Huesca,Milieu relayeur,,,,,71,
873832,Willy Semedo,Omonia Nicosia,Ailier,31,CPV,7,,495,plusieurs candidats
1841279,Xabi Gomez,Portugalete,Buteur,,,,,67,plusieurs candidats
632493,Xabier Olagüe,Valle de Egues,Lateral,,,,,66,
715259,Xabier Sánchez,Negreira,Lateral,,,,,90,plusieurs candidats
715617,Xavi,UD Samano,Milieu relayeur,,,,,71,"nom seul, non confirme"
1842854,Xavi Jaime,,Lateral,,,,,59,plusieurs candidats
724619,Xavier Decroix,Chantilly US,Defenseur central,,,,,65,
715343,Xisco Olmedo,CD Sant Jordi,Milieu relayeur,,,,,90,"nom seul, non confirme"
1299589,Yago Cantero,AD Ceuta FC,Defenseur central,25,ESP,24,,90,plusieurs candidats
785854,Yan Brice Eteki,FC Noah,Milieu defensif,,,,,521,"nom seul, non confirme"
1874270,Yanis Leriche,Vendee Fontenay Foot,Defenseur central,,,,,90,
724706,Yanis Sauvage,Merignac,Defenseur central,,,,,90,"nom seul, non confirme"
724500,Yaniss Abdallah,Blois,Defenseur central,,,,,45,plusieurs candidats
644795,Yann Atheba,Dieppe,Ailier,,,,,68,
1069446,Yannick Glessing,FV Illertissen,Buteur,,,,,206,
1183169,Yannick Griess,Pirmasens,Defenseur central,,,,,120,
802868,Yannick Osee,Sandhausen,Defenseur central,,,,,90,
1250493,Yannmael Kembo Diantela,Sporting Gijon,Defenseur central,,,,,90,"nom seul, non confirme"
644300,Yassine Chah,Feignies Aulnoye,Milieu defensif,,,,,75,
638025,Yelko Pino,Pontevedra,Ailier,,,,,90,"nom seul, non confirme"
717217,Yerai Dávila,La Union CF,Ailier,,,,,90,plusieurs candidats
636337,Yeray Cuello,Portugalete,Milieu relayeur,,,,,75,"nom seul, non confirme"
1200798,Yerson Chacón,AEK Larnaca,Ailier,22,VEN,18,,103,"nom seul, non confirme"
665031,Yevhenii Obushniy,Eintracht Norderstedt,Milieu defensif,,,,,120,
1799269,Yisa Alao,Sheffield Wednesday,Lateral,,,,,60,
1112434,Yoan Zouma,Lyon La Duchere,Defenseur central,,,,,83,
815151,Yoann Le Gal,Garde Saint-Ivy Pontivy,Milieu relayeur,,,,,90,"nom seul, non confirme"
247396,Yoann Martelat,Lyon La Duchere,Milieu defensif,,,,,90,
724615,Yohan Tade,St Maur Lusitanos,Ailier,,,,,83,
724890,Yonathan Blin,US Chauvigny,Ailier,,,,,45,"nom seul, non confirme"
1132818,Young-Woo Seol,FK Crvena Zvezda,Lateral,,,,,930,
724567,Youssef Jabir,Freyming,Ailier,,,,,69,
1235425,Youssouf Soukouna,Concarneau,Lateral,25,FRA,11,,90,
1785676,Youssoupha Mbodji,Slavia Prague,Lateral,,,,,338,
1054026,Yukhym Konoplya,Shakhtar Donetsk,Lateral,26,UKR,26,,129,
1133802,Yusuf Bamidele,Ferencvaros,Buteur,,,,,780,
570023,Yusuf Erten,SV Hemelingen,Milieu defensif,,,,,75,
1213651,Zach Awe,Salford City,Defenseur central,22,ENG,28,,79,
1187146,Zak Brunt,Boreham Wood,Milieu offensif,24,ENG,8,,162,"nom seul, non confirme"
1020775,Zak Lilly,Brackley Town,Defenseur central,,,,,120,
1841202,Zakaria,CD Azuaga,Defenseur central,,,,,90,plusieurs candidats
846739,Zan Karnicnik,NK Celje,Lateral,31,SVN,23,,450,
1239563,Zan-Luk Leban,NK Celje,Gardien,23,SVN,1,,810,
1617123,Zane Okoro,Lincoln City,Milieu relayeur,18,ENG,36,,71,
1371034,Zaïd Amir,Istres,Ailier,,,,,75,plusieurs candidats
1544917,Zedan Charlec,Les Sables VF,Milieu defensif,,,,,90,
1553363,Zepiqueno Redmond,Huddersfield Town,Ailier,,,,,62,"nom seul, non confirme"
177711,Zlatan Alomerovic,AEK Larnaca,Gardien,34,GER,1,,750,
724332,Zourab Sopromadze,Avranches,Milieu relayeur,,,,,62,
1220615,Zé Pedro,Uniao de Leiria,Defenseur central,,,,,90,"nom seul, non confirme"
1284359,Ágúst Thorsteinsson,Breidablik,Buteur,20,ISL,15,,514,"nom seul, non confirme"
716067,Álejandro Bueno,UCAM Murcia,Milieu relayeur,,,,,90,plusieurs candidats
552407,Álex Briega,Inter de Valdemoro,Ailier,,,,,71,
674759,Álex Ibarrondo,Eldense,Ailier,,,,,180,
715322,Álex Pons,CD Sant Jordi,Buteur,,,,,67,"nom seul, non confirme"
1396384,Álex Revuelta,CA Antoniano,Defenseur central,,,,,120,
715960,Álvaro Alome,CD Yuncos,Defenseur central,,,,,90,
715593,Álvaro Berzosa,UD Samano,Buteur,,,,,70,
580588,Álvaro Bustos,Real Murcia,Lateral,,,,,69,plusieurs candidats
562939,Álvaro Martínez,Lorca Deportiva,Lateral,,,,,65,plusieurs candidats
201377,Álvaro Meseguer,Utebo,Defenseur central,,,,,90,"nom seul, non confirme"
716441,Álvaro Rodríguez,Puerto de Vega,Defenseur central,,,,,79,"nom seul, non confirme"
715925,Álvaro Toledano,Ciudad Lucena,Milieu defensif,,,,,90,
1326205,Álvaro Yuste,Ourense,Milieu defensif,,,,,90,
434957,Ángel Auñón,Navalcarnero,Lateral,,,,,120,
1212178,Ángel Cano,CD Extremadura,Defenseur central,,,,,180,
1531109,Ángel Cervero,Atletico Astorga,Ailier,,,,,65,
639163,Ángel García,AEK Larnaca,Lateral,33,ESP,14,,234,plusieurs candidats
716472,Ángel Luna,Los Garres,Milieu relayeur,,,,,90,plusieurs candidats
677003,Ángel Rueda,Ebro,Lateral,,,,,74,"nom seul, non confirme"
1503309,Ásgeir Orrason,Breidablik,Defenseur central,20,ISL,4,,90,
1726707,Élie N'Gatta,Sochaux,Defenseur central,19,FRA,5,,90,"nom seul, non confirme"
242924,Émeric Dudouit,Avranches,Defenseur central,34,FRA,5,,180,
606420,Érico Sousa,Boreham Wood,Ailier,,,,,90,plusieurs candidats
965710,Óli Ómarsson,Breidablik,Ailier,22,ISL,9,,269,"nom seul, non confirme"
